,LATITUDE,LONGITUDE,NUMBER OF PERSONS INJURED
40655,40.724964,-73.779076,0.0
714616,40.702076,-73.742065,0.0
843188,,,0.0
121731,40.75352,-73.93448,0.0
228343,40.758743,-73.89069,0.0
759371,40.604614,-73.94688,0.0
387310,,,0.0
553041,40.6891376,-73.9907077,0.0
68176,40.657272,-73.742775,0.0
247481,40.837894,-73.88138,0.0
401439,40.698364,-73.90326,0.0
814987,40.629562,-74.03654,0.0
567692,40.7440288,-73.9261524,0.0
671559,40.680016,-73.87743,2.0
695347,40.69119,-73.9978,0.0
294738,40.63524,-73.967636,0.0
335937,,,0.0
709283,40.575794,-73.861694,0.0
524811,40.75446,-73.94435,0.0
425720,40.751625,-73.99758,0.0
741193,40.83687,-73.94895,0.0
708095,40.73404,-73.86449,1.0
227739,40.73963,-73.79014,0.0
417291,40.590187,-73.95383,0.0
394537,40.824432,-73.873604,0.0
642637,40.637157,-73.93368,0.0
255815,40.704082,-73.81641,0.0
654240,40.8840189,-73.9152143,0.0
363766,40.71184,-73.905594,2.0
321842,40.76871,-73.969986,0.0
420860,40.633137,-73.9905,1.0
809323,,,0.0
825475,40.687763,-73.74095,0.0
797637,40.787045,-73.811714,0.0
139187,40.86784,-73.864395,0.0
779120,40.79859,-73.933525,0.0
313077,40.652424,-73.83821,1.0
519852,40.75133,-73.99408,0.0
96121,40.709526,-73.768265,0.0
181404,40.71519,-74.007,0.0
477494,40.647728,-73.97634,0.0
372502,40.676632,-73.7555,0.0
110283,40.698246,-73.98055,0.0
685306,40.61917,-74.02821,0.0
253336,40.862198,-73.90801,0.0
434193,40.64912,-73.91586,0.0
615680,40.845028,-73.90484,1.0
139657,40.84518,-73.91417,0.0
784020,40.699577,-73.868645,0.0
659422,40.5967567,-73.9334126,0.0
600299,40.64705,-73.895424,1.0
759414,40.73441,-73.980286,0.0
270233,40.8022,-73.9678,0.0
724353,,,1.0
445883,40.624958,-74.145775,0.0
271664,40.691254,-73.73506,0.0
341475,40.596626,-74.16221,0.0
819573,40.697205,-73.98846,0.0
449947,40.698772,-73.92233,4.0
404621,40.576637,-73.846344,0.0
191786,40.67731,-73.89913,0.0
372891,40.768482,-73.98208,0.0
1029,40.820854,-73.870605,0.0
122716,,,0.0
405266,40.67538,-73.9082,0.0
496315,,,1.0
4744,40.819717,-73.94048,1.0
427207,,,0.0
408716,40.739506,-73.98476,1.0
56643,40.77246,-73.96705,0.0
654411,40.6187891,-73.9942547,0.0
60681,40.595203,-73.75603,1.0
117977,40.78717,-73.94999,0.0
829758,,,0.0
665524,40.737568,-74.00975,1.0
8289,40.655155,-73.88234,0.0
820901,40.732136,-73.92556,1.0
139256,40.76229,-73.986115,0.0
358326,40.672688,-73.73544,0.0
546817,40.85106,-73.84969,0.0
239692,40.71042,-73.85964,0.0
794288,40.74339,-73.98615,1.0
842346,40.7270035,-73.8807981,0.0
838305,40.5847755,-73.9601076,0.0
103864,40.729355,-73.86023,1.0
584541,40.74957,-73.865654,0.0
164505,,,0.0
259666,40.709827,-73.83983,1.0
610094,40.623768,-74.01996,0.0
355958,40.60023,-73.9956,0.0
779429,,,0.0
760695,40.661133,-73.83647,0.0
35597,40.692482,-73.9203,1.0
497566,40.76155,-73.96659,0.0
677780,,,0.0
68129,,,0.0
19799,40.634842,-73.972206,0.0
139573,40.81403,-73.90062,0.0
65939,40.729553,-73.91188,0.0
809427,40.863644,-73.93424,0.0
550977,40.72611,-73.7503,0.0
710314,40.64366,-73.90067,2.0
561984,40.7254319,-73.8962172,0.0
307177,40.717648,-73.98868,0.0
45198,40.719933,-73.946434,0.0
141664,40.655487,-73.90287,1.0
780595,40.751286,-73.986725,0.0
788821,40.77229,-73.915405,2.0
440804,40.82378,-73.836426,0.0
491914,40.679367,-73.879715,0.0
701518,40.82674,-73.908554,0.0
75327,40.635986,-73.951935,0.0
20988,40.715076,-73.95189,2.0
475362,40.778164,-73.97454,0.0
54314,40.660946,-73.96067,0.0
536508,40.75219,-73.99347,1.0
408671,40.742523,-73.94924,0.0
212815,40.74408,-73.949684,0.0
152507,40.67079,-73.903275,0.0
284711,40.753716,-73.99308,0.0
87799,40.83058,-73.827385,0.0
338195,40.672195,-73.91133,1.0
609460,40.703285,-73.895454,0.0
95227,40.683094,-73.80596,0.0
117876,40.712208,-73.92901,0.0
536800,40.613163,-73.95719,0.0
17430,40.755127,-73.98478,0.0
727893,40.686577,-73.84661,1.0
244485,40.684883,-73.84231,2.0
334211,40.626392,-73.96354,0.0
208649,40.76706,-73.73912,1.0
786468,40.746033,-73.93441,0.0
325367,40.66644,-73.95361,0.0
499507,40.8552,-73.88688,0.0
523044,40.658916,-73.9119,0.0
632367,40.715176,-73.951965,0.0
400397,40.683743,-73.77813,0.0
307909,40.63039,-73.93006,0.0
665872,40.87926,-73.86962,1.0
149368,40.783226,-73.84313,0.0
260265,40.66626,-73.99596,0.0
424853,40.72879,-73.99236,0.0
0,40.676052,-73.790184,0.0
223992,40.668495,-73.925606,1.0
1436,40.60784,-73.961975,1.0
35181,40.66755,-73.773575,0.0
507133,40.8518,-73.909225,0.0
508954,40.71512,-73.77358,0.0
267672,40.783226,-73.83862,0.0
487523,40.611313,-73.974525,0.0
304243,40.718777,-73.995705,1.0
596183,40.814636,-73.795815,0.0
327441,40.865547,-73.92728,0.0
384656,40.60689,-73.76628,0.0
114372,,,1.0
171892,40.66551,-73.992775,1.0
663013,40.723347,-73.939316,0.0
754327,40.810093,-73.95309,0.0
565055,40.7954563,-73.9656282,0.0
604428,40.63073,-74.01734,0.0
249931,40.687363,-73.99004,0.0
518072,40.663727,-73.95386,0.0
461900,40.638428,-73.919266,0.0
479425,40.783974,-73.97031,0.0
423240,40.82773,-73.94952,0.0
512903,40.704422,-73.99491,0.0
238658,40.85294,-73.89475,0.0
138963,,,0.0
151576,40.653984,-73.92755,0.0
831032,40.6688236,-73.9733211,0.0
545350,40.624958,-74.145775,0.0
19078,40.669273,-73.922554,0.0
332616,40.76014,-73.89663,0.0
29566,40.7865,-73.803406,0.0
10238,40.6072,-73.75444,0.0
648442,40.590748,-73.968376,0.0
69482,40.613815,-74.03708,0.0
611388,40.752434,-73.89748,0.0
195199,40.68561,-73.75027,0.0
94340,40.8566,-73.82646,0.0
602738,40.612663,-74.13097,0.0
208487,40.828125,-73.84105,0.0
839615,40.7611686,-73.8293663,1.0
750439,40.7224,-73.99165,1.0
139920,40.79668,-73.93492,0.0
756858,40.6611,-73.748924,0.0
72077,40.58667,-73.966156,1.0
719814,40.738525,-73.850815,1.0
48596,40.736755,-73.80765,0.0
371840,40.583664,-73.98656,0.0
632153,40.728363,-73.90517,0.0
519607,40.64606,-74.01648,0.0
382808,40.678112,-73.90784,0.0
55781,40.702595,-73.8553,0.0
838506,,,0.0
101464,40.638824,-74.02272,0.0
17394,40.70564,-73.96354,0.0
84023,40.76546,-73.88149,0.0
71540,40.625656,-73.94011,0.0
356281,40.87147,-73.83057,1.0
837410,40.6479353,-73.9542122,0.0
163194,40.826855,-73.922676,1.0
469813,40.581123,-74.15209,0.0
189428,40.683777,-73.76975,0.0
355431,40.774155,-73.984886,0.0
77068,40.877132,-73.86565,1.0
483548,40.846577,-73.913155,0.0
731383,40.58685,-74.191505,0.0
167317,40.62557,-73.96243,0.0
191728,40.846863,-73.90142,0.0
154542,40.673447,-73.7368,0.0
351502,40.86391,-73.833885,1.0
525173,40.84506,-73.916855,0.0
372548,40.767982,-73.82685,0.0
648421,40.82751,-73.92495,0.0
344316,40.529263,-74.18986,0.0
310344,40.7968,-73.929375,0.0
532783,40.814625,-73.92036,0.0
321652,40.75829,-73.83431,0.0
593023,40.706547,-73.96085,0.0
210034,,,0.0
48406,40.7422,-73.840965,0.0
89809,40.88259,-73.869804,0.0
691867,40.585407,-73.97443,0.0
709149,0.0,0.0,0.0
733987,40.658413,-74.00357,0.0
29889,40.764214,-73.97096,0.0
447337,40.65559,-73.91187,0.0
704397,40.70162,-73.938126,0.0
152067,40.76023,-73.78131,0.0
74342,40.732002,-73.824524,1.0
378212,40.71674,-73.779465,0.0
50395,40.766285,-73.98186,0.0
574528,40.748432,-73.982475,0.0
18227,,,0.0
158625,40.764347,-73.82595,0.0
577969,40.62219,-73.903824,0.0
185901,40.855553,-73.88757,1.0
271552,40.704376,-73.79687,0.0
376809,40.714245,-73.814835,0.0
788162,40.741634,-73.88266,0.0
373771,40.9046,-73.852936,0.0
510312,40.752228,-73.93911,0.0
350975,,,1.0
589100,40.704422,-73.99491,0.0
167834,40.867928,-73.88907,0.0
838674,40.8481201,-73.9308839,0.0
335542,40.82378,-73.836426,0.0
161356,40.6647,-73.931526,1.0
767915,40.65745,-73.956566,2.0
297296,40.81175,-73.93144,2.0
821079,40.8746,-73.9097,0.0
762900,40.529453,-74.211006,0.0
640692,40.817875,-73.89333,0.0
208816,40.66255,-73.90893,3.0
571542,,,0.0
684605,40.684456,-73.85966,0.0
544334,40.82275,-73.86713,3.0
22999,40.667618,-73.77943,0.0
600781,40.610752,-73.99188,0.0
836138,40.6815787,-73.7654756,0.0
220146,40.672314,-73.893036,2.0
143821,40.72278,-74.00189,3.0
270436,,,0.0
209963,40.83228,-73.871315,0.0
767013,40.583725,-73.89372,0.0
660120,40.7549,-73.74548,0.0
9441,40.758255,-73.7772,0.0
528546,40.580616,-74.152534,0.0
443894,40.729652,-74.00221,0.0
77309,40.76465,-73.823494,2.0
152211,40.75712,-73.98355,0.0
25997,40.83887,-73.87811,0.0
82198,40.525543,-74.20547,1.0
530432,40.600513,-74.06379,0.0
704550,40.750294,-73.99485,0.0
661114,40.735157,-73.95508,1.0
357601,40.740185,-73.986374,0.0
60024,40.68405,-73.98157,1.0
746448,40.68778,-73.857285,0.0
844979,40.6701181,-73.9224672,0.0
123253,40.68505,-73.87595,0.0
281115,40.72543,-73.99678,0.0
438731,40.839478,-73.883896,0.0
418358,40.770416,-73.89376,0.0
248425,40.66955,-73.747734,0.0
214,40.75048,-73.99472,0.0
664858,40.7712,-73.83345,0.0
382486,40.748466,-73.99247,0.0
70901,,,0.0
129770,40.58945,-73.960526,0.0
210671,,,0.0
292286,40.832912,-73.82262,0.0
460021,,,1.0
572519,40.6824845,-73.8902845,0.0
333624,40.667847,-73.99404,0.0
423007,40.66549,-73.92137,0.0
749659,,,0.0
191887,40.62677,-74.01501,0.0
654437,40.7180184,-73.9999567,0.0
347959,40.881744,-73.83901,0.0
713352,40.806755,-73.937096,0.0
789451,40.757683,-73.88576,0.0
356014,40.677494,-73.895325,0.0
84836,40.577454,-73.96213,0.0
294478,40.672146,-73.84318,0.0
801662,40.607243,-73.98726,0.0
76801,40.68462,-73.87351,0.0
230724,40.634483,-73.91886,0.0
297516,40.644966,-73.958984,0.0
638592,40.72225,-73.99832,0.0
736329,40.646595,-73.9664,1.0
127494,40.83801,-73.87329,0.0
400730,40.60442,-73.81984,0.0
477971,40.69567,-73.99824,1.0
395795,40.71523,-74.01334,0.0
164838,40.703667,-73.9269,0.0
316744,40.623825,-73.9737,0.0
664757,40.70989,-73.8303,0.0
784920,40.85365,-73.871704,0.0
584573,40.699955,-73.98682,0.0
61382,40.618877,-73.908936,0.0
84464,40.815155,-73.95784,0.0
248519,40.83489,-73.93776,0.0
459034,40.78356,-73.82449,0.0
486716,40.674934,-73.80186,0.0
643042,40.751957,-73.93475,0.0
250539,40.847637,-73.93803,0.0
704206,40.713596,-73.85964,0.0
67446,40.759884,-73.9368,1.0
112390,40.618977,-73.951225,2.0
138402,40.763733,-73.962074,0.0
459665,40.763794,-73.981285,0.0
563718,40.6639499,-73.9102443,0.0
199614,40.7056,-73.85822,0.0
213930,40.775642,-73.960526,0.0
625723,40.697994,-73.79787,0.0
842149,40.786438,-73.942406,0.0
796739,40.70254,-73.813995,1.0
54631,40.72225,-74.00592,0.0
812128,,,0.0
424029,40.75855,-73.82964,0.0
386756,40.71911,-73.99003,0.0
43100,40.64412,-73.98907,0.0
784966,40.667824,-73.93122,0.0
139270,40.77252,-73.79076,0.0
437621,,,0.0
247486,40.612183,-74.18033,0.0
130791,40.730602,-73.82151,1.0
589986,40.721367,-73.98824,0.0
225779,40.608757,-74.038086,0.0
844510,,,1.0
293029,40.731125,-73.74285,0.0
126942,40.685413,-73.86331,1.0
415542,40.619003,-74.0299,0.0
522820,40.88144,-73.848755,0.0
459270,40.624096,-74.03375,0.0
663063,40.62149,-74.02622,2.0
526710,40.635258,-73.92745,0.0
782520,40.751656,-73.99014,0.0
402378,40.895523,-73.8504,0.0
329108,40.856293,-73.89372,0.0
583890,40.748203,-73.84962,0.0
182517,40.703083,-73.85766,1.0
407316,40.637962,-74.16613,0.0
175285,40.816433,-73.92206,0.0
700278,40.658005,-73.87408,0.0
441360,40.736004,-73.99362,1.0
97627,40.761116,-73.88734,3.0
89946,40.80723,-73.90677,0.0
187424,40.80494,-73.87606,0.0
305284,40.76399,-73.958786,0.0
320133,,,2.0
383252,40.622,-74.03461,0.0
645968,40.77077,-73.91727,0.0
689606,40.666435,-73.83478,1.0
671936,,,0.0
132289,40.648254,-73.971405,0.0
794819,40.77178,-73.9792,0.0
800432,40.811512,-73.94454,0.0
208850,40.763588,-73.83603,0.0
14376,40.678333,-73.81227,0.0
160333,40.859734,-73.82626,2.0
245057,,,1.0
361333,40.70149,-73.88643,0.0
571917,40.7004733,-73.9625179,0.0
697356,40.7586,-73.91821,0.0
640608,40.71618,-73.942085,2.0
417279,40.65487,-73.96191,0.0
623997,40.817734,-73.8047,0.0
320834,40.712055,-73.75319,2.0
57823,40.736294,-73.909546,0.0
400738,40.642384,-73.92539,0.0
431446,40.835102,-73.84871,1.0
729353,40.666985,-73.78015,0.0
52790,40.762264,-73.78527,0.0
801547,40.60216,-73.94707,0.0
68162,40.75337,-73.974655,0.0
384961,40.82548,-73.86294,0.0
172030,40.738415,-73.84899,0.0
654194,40.7782883,-73.913755,0.0
833475,40.7507747,-73.9765366,0.0
283853,40.668972,-73.90958,0.0
331444,40.846443,-73.826004,1.0
305663,40.86158,-73.93561,0.0
699131,40.86794,-73.831314,0.0
544200,40.75129,-73.97568,0.0
220222,40.63874,-73.8952,1.0
222564,40.78941,-73.847984,0.0
696196,40.7672,-73.887825,0.0
390524,40.846394,-73.89032,0.0
272503,40.694416,-73.83599,0.0
123302,40.668423,-73.98479,0.0
422335,40.586212,-73.990585,0.0
545068,40.74348,-73.921486,0.0
174999,40.80907,-73.94455,1.0
449322,40.68087,-73.97515,0.0
307359,40.83718,-73.942604,0.0
658407,40.7603012,-73.9949825,0.0
301411,40.761856,-73.96343,0.0
691751,40.7092,-73.9919,1.0
644103,40.72345,-74.00384,0.0
168464,40.819786,-73.92803,0.0
16907,40.630383,-73.895004,0.0
75217,40.766556,-73.96294,0.0
221188,40.767838,-73.98137,1.0
686839,40.809692,-73.94409,0.0
132662,40.683235,-73.77419,0.0
783369,40.63158,-73.94755,0.0
665910,40.729355,-73.86023,1.0
86690,40.859253,-73.88674,0.0
769995,40.71247,-73.94312,0.0
309553,40.83569,-73.86857,0.0
677852,40.635895,-74.01631,1.0
727136,40.763897,-73.95323,0.0
439828,40.741364,-73.94715,0.0
655678,40.6975734,-73.8714251,0.0
227494,40.76167,-73.77597,0.0
533179,40.74474,-73.87598,0.0
38586,40.633564,-74.01595,0.0
224540,40.725082,-73.99534,0.0
533568,40.688885,-73.73833,1.0
510289,40.635475,-73.91582,1.0
533396,40.831287,-73.88173,0.0
148633,40.817966,-73.91891,2.0
375148,40.81608,-73.917694,0.0
140354,40.845238,-73.900894,0.0
487132,40.71946,-73.89117,0.0
537787,40.67609,-73.81901,0.0
434615,,,0.0
754388,40.757465,-73.95563,0.0
542348,40.677254,-73.743805,0.0
775814,40.71686,-74.012215,0.0
748788,40.845104,-73.91494,1.0
159376,40.710426,-74.00392,0.0
503666,40.589867,-74.08914,1.0
611968,40.817734,-73.8047,0.0
490299,40.634212,-74.10007,0.0
21954,40.80812,-73.96011,0.0
556133,40.5871949,-73.9404068,0.0
767673,,,0.0
812531,,,1.0
713262,40.711597,-73.85819,0.0
408256,40.669476,-73.919975,0.0
56159,40.745304,-73.82595,0.0
7490,40.634506,-73.949455,0.0
24966,40.86357,-73.92602,0.0
789525,40.71699,-73.82402,0.0
537969,40.868607,-73.86045,0.0
833004,,,0.0
301462,40.66263,-73.74081,0.0
495032,40.608757,-74.038086,0.0
807724,40.73779,-73.877205,1.0
345417,40.75855,-73.82964,0.0
563815,40.8536502,-73.8827328,0.0
788692,40.703728,-73.82155,0.0
790630,40.904926,-73.8516,0.0
97225,40.743156,-73.97213,0.0
47237,40.783245,-73.94473,0.0
722089,40.589237,-73.96245,0.0
733047,40.693356,-73.72792,1.0
38569,40.672768,-73.98672,0.0
495604,40.614086,-74.06614,0.0
701183,40.647346,-74.007996,0.0
497758,,,0.0
288906,40.711582,-73.79301,2.0
38493,40.60059,-73.96137,0.0
213328,40.708195,-73.96594,0.0
79018,40.679737,-73.76162,1.0
807981,,,2.0
773333,40.679317,-73.98176,0.0
255654,40.74425,-73.7334,1.0
259720,40.74427,-73.87137,1.0
283675,,,1.0
335051,40.687687,-73.792564,0.0
67494,40.866383,-73.88515,0.0
404262,40.776196,-73.949875,1.0
378288,40.69206,-73.79702,0.0
709570,40.681126,-73.96446,0.0
224848,40.83164,-73.930115,0.0
585428,40.820305,-73.89083,0.0
129616,40.66003,-73.92179,0.0
616217,40.72956,-73.87145,0.0
764941,40.691914,-73.88332,0.0
2795,40.771038,-73.83413,1.0
381300,40.524,-74.186104,0.0
140313,40.587475,-73.90982,0.0
28931,40.772327,-73.94531,0.0
711967,40.61793,-73.91291,0.0
259797,,,0.0
159732,40.68816,-73.848854,0.0
625763,40.73032,-74.00469,0.0
99196,40.826855,-73.922676,1.0
504503,40.862206,-73.92056,0.0
814572,40.82531,-73.87025,1.0
811730,40.603783,-73.74558,0.0
164590,40.677887,-73.89796,0.0
289766,40.659428,-73.88375,0.0
401728,40.689266,-73.84973,0.0
143602,40.718887,-73.8416,0.0
594347,40.69366,-73.85217,0.0
412481,40.691433,-73.89063,0.0
7149,40.87945,-73.88197,0.0
539577,40.74238,-74.00882,0.0
724163,40.793552,-73.945335,0.0
217296,40.68343,-73.82661,2.0
229633,40.606182,-74.07613,2.0
598473,40.6816,-73.79438,0.0
631982,40.67189,-73.895874,1.0
394802,40.63766,-73.989365,0.0
415806,40.710175,-74.001144,0.0
820356,40.871075,-73.91915,0.0
836452,40.7272713,-73.8171717,1.0
633987,40.820305,-73.89083,0.0
366403,40.76238,-73.968575,0.0
627187,40.60891,-74.01449,2.0
84916,40.899185,-73.8562,4.0
834187,40.668669,-73.8683145,0.0
687323,40.770054,-73.914406,0.0
329159,40.633865,-73.919815,0.0
295097,40.84009,-73.88036,1.0
112130,40.842064,-73.87609,1.0
391584,40.828125,-73.84105,0.0
254869,,,0.0
182860,40.71958,-73.83978,1.0
603335,40.724773,-73.89598,0.0
263045,40.864166,-73.864235,0.0
474093,40.776833,-73.911705,1.0
477602,40.761272,-73.95571,0.0
299318,40.708164,-73.78194,0.0
548145,40.812954,-73.91372,0.0
520679,40.807415,-73.95841,0.0
76352,40.54986,-74.16029,0.0
221290,40.708763,-73.998116,0.0
205583,40.674805,-73.9784,0.0
625461,40.72798,-73.98813,0.0
599620,40.842625,-73.87818,0.0
607554,40.703293,-73.7961,1.0
720659,40.80484,-73.912796,0.0
210018,40.73533,-73.86111,0.0
821523,,,0.0
668673,40.69787,-73.743034,0.0
132177,40.750317,-73.99112,1.0
680431,40.785343,-73.95764,0.0
528928,40.7142,-73.747604,0.0
14065,40.725937,-74.01103,1.0
277917,40.663727,-73.95386,0.0
296835,40.739674,-73.934586,0.0
428263,40.872948,-73.83543,0.0
345212,40.82385,-73.89888,0.0
467739,40.64046,-73.90122,0.0
221294,40.868748,-73.89497,0.0
148604,40.675285,-73.85249,3.0
236716,40.800343,-73.9142,1.0
676570,40.813557,-73.8953,0.0
725434,40.76121,-73.88357,0.0
654078,40.7416452,-74.0048609,0.0
533333,40.64239,-73.98302,0.0
400138,40.715473,-73.95185,0.0
646962,40.83569,-73.86857,0.0
81731,40.72924,-73.8152,0.0
823599,,,0.0
197556,40.757824,-73.86101,0.0
462781,40.57634,-73.95179,0.0
147312,40.831398,-73.82688,0.0
699113,40.70346,-73.950226,0.0
198429,40.633186,-73.97724,0.0
478868,40.857105,-73.90936,0.0
50297,40.701427,-73.822296,0.0
120561,40.69595,-73.86237,0.0
91416,40.632717,-73.98377,0.0
823676,,,2.0
831293,40.8142347,-73.9344282,0.0
833028,40.7473687,-73.7113359,0.0
624200,40.805073,-73.92331,0.0
701459,40.632034,-73.94683,0.0
670615,,,0.0
202111,40.742905,-73.83932,0.0
336593,40.67897,-73.759834,0.0
718783,40.73444,-74.00619,0.0
44021,40.681713,-73.91152,0.0
699743,40.80939,-73.88042,0.0
667655,40.62636,-73.95067,0.0
781042,40.78214,-73.824844,2.0
568326,40.7458182,-73.9456495,0.0
509288,40.602295,-73.75863,0.0
7650,40.725937,-74.01103,0.0
764178,40.57979,-74.1275,0.0
326946,40.669785,-73.9858,0.0
677430,40.851322,-73.94029,0.0
406768,40.707016,-73.79826,0.0
18010,40.655396,-73.960526,1.0
567075,,,0.0
837402,,,0.0
174741,40.83829,-73.930016,0.0
99408,40.829815,-73.88899,0.0
472793,,,0.0
370756,40.648266,-73.90581,0.0
824353,40.70367,-73.883766,0.0
443889,40.728855,-73.92782,0.0
226011,40.67956,-73.8989,0.0
383783,40.659092,-73.74029,0.0
57198,40.701794,-73.80634,0.0
209317,40.60457,-73.947266,0.0
20981,40.66714,-73.95925,3.0
276018,40.87296,-73.87495,1.0
416850,40.700726,-73.94194,0.0
226433,40.707825,-73.99918,0.0
250853,40.63155,-73.90633,1.0
659039,40.7114306,-73.7284402,0.0
241066,40.696033,-73.98453,0.0
795691,,,0.0
565743,40.6734869,-73.9729552,0.0
565137,,,0.0
22744,40.66917,-73.98631,1.0
212791,40.87683,-73.86472,0.0
432338,40.672016,-73.94086,0.0
840625,,,1.0
614385,40.73132,-73.98862,1.0
472593,0.0,0.0,0.0
299171,40.843826,-73.93677,0.0
322036,40.665997,-73.86384,0.0
553006,40.72857,-73.85809,0.0
628428,,,1.0
472391,40.7422,-73.840965,0.0
471609,40.7531,-73.72422,0.0
106450,40.833233,-73.8282,0.0
290560,40.69324,-73.92865,0.0
320493,40.598083,-73.95435,0.0
75550,40.75253,-73.94384,2.0
263625,40.813805,-73.89112,0.0
89245,40.774807,-73.98442,0.0
18780,40.581257,-73.957924,0.0
606606,40.749798,-73.71183,1.0
265137,40.69024,-73.99437,0.0
269281,40.878643,-73.871605,0.0
49802,40.63237,-73.88319,0.0
658967,40.670256,-73.8572662,1.0
712305,40.68377,-73.72885,0.0
826900,,,0.0
574399,40.73444,-73.72179,0.0
800210,40.680187,-73.76947,0.0
186617,40.776276,-73.95795,0.0
85404,40.764626,-73.99555,0.0
238046,40.861336,-73.866806,0.0
168002,40.544487,-74.176506,0.0
534725,40.779488,-73.920135,0.0
589605,40.680573,-74.00644,0.0
656125,40.5832013,-73.9730271,0.0
204340,40.67578,-74.01207,0.0
271591,40.8283,-73.88296,0.0
828303,,,0.0
11412,40.726067,-73.9089,1.0
264459,40.844883,-73.907295,0.0
381916,40.76502,-73.9174,0.0
437073,40.74719,-73.98747,0.0
226839,40.84307,-73.848076,0.0
77398,40.762333,-73.833176,1.0
265757,40.79172,-73.95299,0.0
620445,40.837986,-73.84526,0.0
611808,40.67452,-73.736084,1.0
622768,40.74881,-74.000946,0.0
617864,40.78884,-73.81381,0.0
613773,40.662262,-73.755295,0.0
759468,,,0.0
579388,40.67374,-73.88341,0.0
598014,40.57677,-74.12963,0.0
742589,,,1.0
467487,40.76553,-73.94028,0.0
49517,40.71001,-73.79474,0.0
698457,40.758373,-73.971,0.0
275585,40.85715,-73.90132,0.0
403377,40.741608,-73.88295,1.0
507664,40.632378,-73.947205,0.0
10753,40.736008,-73.78505,0.0
817647,40.656944,-73.76878,0.0
638097,40.81906,-73.8638,0.0
123723,40.676445,-73.92762,0.0
385886,40.598854,-74.13093,0.0
5228,40.78739,-73.938225,2.0
554120,40.8522306,-73.871399,0.0
353389,40.85997,-73.84093,0.0
93999,40.729683,-73.74473,0.0
505392,40.70675,-73.80224,0.0
407443,40.811264,-73.95782,0.0
399941,40.75012,-73.80728,0.0
138315,40.66654,-73.88501,0.0
65812,40.69816,-73.92528,1.0
726050,40.719498,-73.98773,1.0
560538,40.8433669,-73.9154452,0.0
370851,40.667316,-73.93683,0.0
35933,40.800594,-73.92862,0.0
639801,40.656624,-73.95769,0.0
653881,40.7476292,-73.9767362,0.0
275329,40.694546,-73.73828,0.0
592142,40.751442,-73.97606,0.0
59089,40.581745,-73.960945,0.0
160517,40.559883,-74.10617,0.0
457467,40.648067,-73.89784,0.0
108221,40.804707,-73.96008,0.0
401715,40.775562,-73.95035,2.0
271312,40.68415,-73.78885,0.0
574743,40.625298,-74.02859,0.0
173288,40.853706,-73.871864,0.0
816360,,,5.0
636431,40.845562,-73.9307,0.0
205401,40.761246,-73.76294,0.0
823120,40.757748,-73.97146,0.0
610240,40.61497,-73.92844,0.0
