,start_lat,start_lng,end_lat,end_lng
684183,41.92,-87.64,41.94,-87.64
692145,41.92,-87.64,41.97,-87.65
67753,41.79,-87.69,41.79,-87.7
479211,41.882664,-87.63253,41.890762,-87.631697
407402,41.89263866666667,-87.61749716666667,41.8810317,-87.62408432
375273,41.890985,-87.6352055,41.922167,-87.638888
239887,41.921822,-87.64414,41.893992,-87.629318
319644,41.89084704062381,-87.61861681938171,41.886976,-87.612813
155391,41.88856733333333,-87.64441016666666,41.891466,-87.626761
825182,41.91,-87.68,41.9,-87.68
712561,41.9671105,-87.6674515,41.963982,-87.638181
291400,41.98,-87.65,41.9716,-87.650154
136109,41.902973,-87.63128,41.90348607004,-87.6433534936
73576,41.907993,-87.631501,41.91801814237187,-87.65218198299408
687524,41.93,-87.65,41.89,-87.65
236008,41.86485983333333,-87.64706116666666,41.886875,-87.62603
150223,41.913688,-87.652855,41.93588,-87.67842
759494,41.88458883333333,-87.6278435,41.87785,-87.62408
752467,41.903403,-87.66790233333333,41.898969,-87.629912
167913,41.877945,-87.662007,41.882091,-87.639833
164630,42.001785,-87.688829,41.931248,-87.644336
821673,41.99,-87.69,41.97,-87.65
490966,41.89,-87.63,41.892278,-87.612043
420226,41.82,-87.6,41.79933626261,-87.6009581145
668912,41.89,-87.64,41.89,-87.63
680209,41.92,-87.7,41.91,-87.68
652722,41.9215265,-87.70740466666666,41.922695,-87.697153
439578,41.917722833333336,-87.69162966666667,41.95600355078549,-87.68016144633293
141055,41.877181,-87.627844,41.878166,-87.631929
771907,41.9,-87.69,41.900363,-87.696704
168873,41.876172781,-87.624459028,41.882091,-87.639833
743599,41.91050936666395,-87.6823890209198,41.912133,-87.634656
165417,41.884114,-87.654264,41.889899,-87.671473
220747,41.90111533333334,-87.62371166666667,41.91801814237187,-87.65218198299408
775498,41.92393131136619,-87.63582453131676,41.921822,-87.64414
769059,41.704614,-87.6811395,41.70458710218908,-87.68120348453522
238272,41.87757033333333,-87.628212,41.893992,-87.629318
348273,41.92958716666666,-87.6431655,41.918306,-87.636282
324958,41.90021949323,-87.6429854676,41.895748,-87.620104
621187,41.870840073,-87.631116033,41.88,-87.64
40872,41.916362166666666,-87.66656433333333,41.9,-87.66
146894,41.90809016666667,-87.63153533333333,41.932588,-87.636427
200982,41.884241,-87.629634,41.88917683258,-87.6385057718
269654,41.882242,-87.641066,41.885837,-87.6355
420901,41.8310363140161,-87.62679755687714,41.805772,-87.592464
716167,41.967968,-87.650001,41.963982,-87.638181
68266,41.866095,-87.607267,41.866095,-87.607267
505842,41.92,-87.68,41.92,-87.7
755435,41.870257,-87.639474,41.880317,-87.635185
270302,41.883601657275165,-87.64862671494483,41.91021,-87.6435
677252,41.93,-87.64,41.9,-87.62
376316,41.892278,-87.612043,41.911974,-87.631942
309015,41.92,-87.67,41.897764,-87.642884
114261,41.978353,-87.659753,41.98974251144,-87.6601406209
430461,41.96167,-87.65464,41.949074,-87.648636
714352,41.8671177825,-87.6410879593,41.849527,-87.640591
292615,41.89661720040753,-87.62857854366302,41.919936,-87.64883
717072,41.890573,-87.622072,41.849527,-87.640591
756215,41.93,-87.66,41.93947775040509,-87.6637476682663
124723,41.892278,-87.612043,41.879472,-87.625689
115778,41.87789833333333,-87.62411383333334,41.888243,-87.63639
96424,41.91398083333333,-87.705169,41.9093960065,-87.6776919292
19714,41.86722595682,-87.6153553902,41.88462107257936,-87.62783423066139
105648,41.965845,-87.645361,41.965845,-87.645361
712576,41.877245,-87.639366,41.88602082773,-87.6308760584
544164,41.891072,-87.666611,41.891466,-87.626761
10946,41.929567,-87.707857,41.93533728263,-87.7168892935
198320,42.03249683333333,-87.67923566666667,42.032562,-87.679101
734118,41.87207763285,-87.6295437729,41.866095,-87.607267
258556,41.932172298,-87.658839107,41.954245,-87.654406
826595,41.93,-87.79,41.92,-87.8
800556,41.93651616666666,-87.64763116666667,41.939743,-87.658865
138225,41.924161029067626,-87.64638036489487,41.912133,-87.634656
88695,41.9362534831413,-87.65266209840775,41.918306,-87.636282
285159,41.8671177825,-87.6410879593,41.86962074748123,-87.6239812374115
830515,41.87,-87.71,41.87,-87.71
94202,41.86046116666667,-87.6258625,41.87207763285,-87.6295437729
329496,41.888243,-87.63639,41.89993001,-87.63443007
712163,41.92176033333333,-87.64400716666667,41.91,-87.63
171161,41.943739,-87.66402,41.954177,-87.664358
308886,41.91,-87.68,41.9093960065,-87.6776919292
761813,41.897764,-87.642884,41.854966518753926,-87.67569959163664
464026,41.9671535,-87.6790625,41.943403,-87.679618
725622,41.883601657275165,-87.64862671494483,41.883601657275165,-87.64862671494483
541362,41.93758231600629,-87.6440978050232,41.925858,-87.638973
460687,41.89,-87.65,41.870769,-87.625734
338005,41.90230870122,-87.627690528,41.940106,-87.645451
191171,41.961588,-87.666036,41.94815,-87.66394
626211,41.8,-87.69,41.82,-87.69
88294,41.910705166666666,-87.64945533333334,41.918306,-87.636282
516932,41.98366470886,-87.6964225611,41.966399801840986,-87.68870428204536
20479,41.963982,-87.638181,41.98404411519213,-87.65228122472763
361743,41.950874166666665,-87.6592165,41.96909,-87.674237
72853,41.899181,-87.6722,41.883601657275165,-87.64862671494483
717560,41.9652295,-87.658286,41.963982,-87.638181
417328,41.882134,-87.625125,41.877245,-87.639366
703250,41.9733725,-87.654632,41.88,-87.62
66689,41.886558666666666,-87.658533,41.88338,-87.64117
415451,41.89227283333334,-87.61204366666666,41.8985866514,-87.6219152258
302066,41.894666,-87.638437,41.897764,-87.642884
789173,41.8810317,-87.62408432,41.880958,-87.616743
113081,41.857556,-87.661535,41.858166,-87.656495
2255,41.78794281287,-87.5883151702,41.793242,-87.587782
142856,41.9027315,-87.631756,41.88634906269,-87.6175165471
23763,41.93131,-87.63869516666666,41.932588,-87.636427
328001,41.93,-87.63,41.886976,-87.612813
80162,41.884304,-87.64449033333334,41.89,-87.65
601330,41.879255,-87.639904,41.88318130597391,-87.64872461557388
763327,41.89,-87.65,41.915983,-87.677335
532732,41.890559333333336,-87.61845216666667,41.93132,-87.638742
515509,41.885637,-87.641823,41.87501,-87.67328
331294,41.93947775040509,-87.6637476682663,41.920082,-87.677855
815091,41.92,-87.71,41.9,-87.64
242490,42.032562,-87.679101,42.019276,-87.68452
460919,41.93608283333333,-87.669869,41.9362534831413,-87.65266209840775
349708,41.925858,-87.638973,41.890173,-87.626185
6315,41.79430062054,-87.6014497734,41.78794281287,-87.5883151702
62042,41.805772,-87.592464,41.802562,-87.590368
254268,41.952833,-87.649993,41.954245,-87.654406
114066,41.92,-87.75,41.92,-87.75
571010,41.91170833333334,-87.62685633333334,41.911722,-87.626804
826927,41.93,-87.64,41.92,-87.63
476403,41.87207763285,-87.6295437729,41.864059,-87.623727
228150,41.940775,-87.639192,41.89766,-87.62351
10278,41.919963598,-87.648821473,41.892278,-87.612043
407896,41.87785,-87.62408,41.8810317,-87.62408432
239294,41.88130966666667,-87.62412383333333,41.893992,-87.629318
27561,41.9313055,-87.63869466666667,41.88461618962,-87.6445705849
54282,41.89993001,-87.63443007,41.888716036,-87.6444478533
430898,41.961025,-87.64965216666667,41.949074,-87.648636
234033,41.93,-87.63,41.907655,-87.672552
742390,41.88338,-87.64117,41.89102331025185,-87.63547986745834
556457,41.910374761,-87.670067906,41.90985465216731,-87.66993016004562
703522,41.999238,-87.671411,42.01,-87.66
466234,41.889947166666666,-87.63653766666667,41.8776415962753,-87.64961779117584
253026,41.881373048,-87.674856186,41.93758231600629,-87.6440978050232
623298,41.94,-87.66,41.94,-87.66
368292,41.98,-87.67,41.96909,-87.674237
93474,41.88416583333333,-87.62945916666666,41.877245,-87.639366
387055,41.973815,-87.65966,41.98404411519213,-87.65228122472763
180009,41.92968716666667,-87.64313983333334,41.9,-87.64
136543,41.890121,-87.62610566666666,41.897448,-87.628722
731480,41.866095,-87.607267,41.866095,-87.607267
685413,41.89,-87.63,41.94,-87.64
371410,41.913865,-87.648755,41.922167,-87.638888
591642,41.983593,-87.669154,41.97334764047304,-87.6678554713726
92505,41.92883233333333,-87.6638695,41.9256018819,-87.6537080423
358680,41.890467666666666,-87.63147516666666,41.894722,-87.634362
826241,41.83,-87.65,41.83,-87.63
752474,41.956048,-87.68027316666667,41.95469,-87.67393
725602,41.883601657275165,-87.64862671494483,41.883601657275165,-87.64862671494483
769913,41.89265216666666,-87.61715483333333,41.89184737210993,-87.62058019638062
477203,41.89,-87.64,41.864059,-87.623727
747648,41.936083,-87.669807,41.95078,-87.659172
532787,41.91643342912655,-87.66674637794495,41.93132,-87.638742
108668,42.004583,-87.661406,42.019159,-87.673573
553951,41.881964,-87.64047816666667,41.89434513742426,-87.62279838323593
779234,41.936283,-87.65264816666667,41.921822,-87.64414
317128,41.9103685,-87.67007983333333,41.888243,-87.63639
210849,41.7914775,-87.59987783333334,41.795264,-87.596471
794837,41.92181833333333,-87.64399983333334,41.92556258,-87.65840426
517553,41.896944626370825,-87.62175768613815,41.902973,-87.63128
238475,41.892278,-87.612043,41.893992,-87.629318
610018,41.968788833333335,-87.657612,41.9840446107,-87.6602738295
2128,41.885837,-87.6355,41.89084704062381,-87.61861681938171
793609,41.88099016666666,-87.616758,41.872773,-87.623981
738299,41.96880083333333,-87.65763283333334,41.894503,-87.617854
447454,41.9155905,-87.68695166666667,41.897448,-87.628722
723319,41.79956305,-87.594752312,41.79430062054,-87.6014497734
416328,41.92,-87.67,41.8985866514,-87.6219152258
479899,41.87,-87.69,41.867324,-87.648625
580617,41.88602082773,-87.6308760584,41.89380805624359,-87.64169722795485
429182,41.881319815,-87.6295209193,41.867888,-87.623041
165565,41.885940909,-87.66716814,41.889899,-87.671473
605847,41.915689,-87.6346,41.940775,-87.639192
675119,41.88,-87.68,41.89,-87.65
728757,41.85741178707404,-87.61379152536392,41.866095,-87.607267
166424,41.79172820953,-87.583945009,41.799568,-87.594747
65088,41.9182955629354,-87.65218332409859,41.907066,-87.667252
709553,41.95,-87.73,41.91,-87.73
502331,41.89993001,-87.63443007,41.898203,-87.637536
776898,41.939743,-87.658865,41.94018,-87.65304
312387,41.93758231600629,-87.6440978050232,41.965845,-87.645361
354683,41.894722,-87.634362,41.906724,-87.63483
66933,41.891023,-87.63548,41.870816,-87.631246
20691,41.89397066666667,-87.62914,41.8839840647265,-87.6246839761734
734586,41.902973,-87.63128,41.892592119709725,-87.61728912591934
423352,41.8915275,-87.626726,41.896944626370825,-87.62175768613815
818776,41.97,-87.73,41.96,-87.73
782090,41.875871,-87.640908,41.87273154226308,-87.63351649045944
773736,41.98,-87.67,41.94018,-87.65304
376303,41.885837,-87.6355,41.896746973093805,-87.63566762208939
482743,41.910612702,-87.653271794,41.90348607004,-87.6433534936
486847,41.884139,-87.6281685,41.892278,-87.612043
639948,41.880981166666665,-87.616778,41.87,-87.62
264778,41.94015566666667,-87.65293866666667,41.94,-87.67
302062,41.90341883333333,-87.634758,41.907993,-87.631501
444923,41.92556258,-87.65840426,41.92533,-87.6658
741108,41.872590661,-87.623935938,41.89102331025185,-87.63547986745834
398530,41.915689,-87.6346,41.952833,-87.649993
750970,41.961509585,-87.671506882,41.97561480459,-87.6794590387
519255,41.885502,-87.716866,41.86649278172,-87.7064961757
737694,41.89,-87.63,41.89576474564,-87.6259080327
501321,41.87207763285,-87.6295437729,41.909668,-87.648128
485056,41.88175266666666,-87.64915116666667,41.880419,-87.655519
415830,41.895634,-87.672069,41.903119,-87.673935
264387,41.882242,-87.641066,41.884069,-87.656853
604436,41.88169,-87.63953,41.88318130597391,-87.64872461557388
419089,41.99925182186,-87.6713773393,42.004583,-87.661406
370014,41.898969,-87.629912,41.922167,-87.638888
556020,41.91050936666395,-87.6823890209198,41.910535,-87.689556
283306,41.915711761,-87.634586811,41.945529,-87.646439
244757,41.892278,-87.612043,41.86722595682,-87.6153553902
586506,41.88,-87.62,41.883073,-87.656952
56675,41.961212,-87.71658983333333,41.965221,-87.658139
688285,41.85,-87.71,41.85,-87.72
577770,41.93314,-87.64776,41.928712,-87.653833
330640,41.89434513742426,-87.62279838323593,41.90230870122,-87.627690528
245409,41.936083,-87.669807,41.954245,-87.654406
666134,41.84,-87.62,41.83,-87.66
80435,41.791478,-87.599861,41.79933626261,-87.6009581145
487387,41.889375,-87.627077,41.892278,-87.612043
725238,41.92393131136619,-87.63582453131676,41.9105780349,-87.6494219288
675640,41.77,-87.61,41.78,-87.6
228343,41.885409,-87.726491,41.885409,-87.726491
379519,41.8694821,-87.6554864,41.868968,-87.659141
659647,41.87077666666666,-87.63112,41.87,-87.63
141088,41.94524356848,-87.7066499009,41.97803062248656,-87.66856491565704
13829,41.851375,-87.618835,41.872773,-87.623981
264932,41.999308166666665,-87.67131933333333,42.00454962194,-87.6806661451
808066,41.92,-87.7,41.92,-87.71
328207,41.89,-87.65,41.87831661183069,-87.64098107814789
364585,41.961507,-87.671387,41.967094,-87.679028
130136,41.84358,-87.645368,41.89661720040753,-87.62857854366302
776677,41.93758231600629,-87.6440978050232,41.94018,-87.65304
654860,41.877802,-87.6240795,41.91,-87.63
67838,41.932489038,-87.636502862,41.892592119709725,-87.61728912591934
717387,41.940775,-87.639192,41.963982,-87.638181
406707,41.89227533333333,-87.612114,41.8810317,-87.62408432
766248,41.90138866666667,-87.67741816666667,41.900363,-87.696704
603597,41.903222,-87.634324,41.932418,-87.652705
568746,41.922167,-87.638888,41.92154,-87.653818
814374,41.98,-87.67,41.98,-87.67
778464,41.9546575,-87.67383566666666,41.94018,-87.65304
54434,41.8716225,-87.67433216666667,41.888716036,-87.6444478533
531341,41.96909,-87.674237,41.95786652415174,-87.64950513839722
559914,41.9444075,-87.65472966666667,41.93953161982257,-87.6711143553257
701876,41.80300416666667,-87.60664133333333,41.8,-87.59
35243,41.86722595682,-87.6153553902,41.874754,-87.649807
701226,41.98,-87.67,41.98,-87.65
298399,42.058239,-87.677432,42.048214,-87.683485
747808,41.92882783333334,-87.66860733333333,41.95078,-87.659172
748064,41.952833,-87.649993,41.95078,-87.659172
767196,41.961491,-87.67144,41.961507,-87.671387
233848,41.87468166666667,-87.65706016666667,41.85353363213,-87.7050730318
818117,41.91,-87.62,41.9,-87.63
217413,42.0,-87.67,41.99086044812557,-87.66972362995148
560892,41.949399,-87.654529,41.93953161982257,-87.6711143553257
665808,41.93,-87.74,41.93,-87.71
631103,41.8678295,-87.62301183333334,41.84,-87.66
462135,41.943785164970734,-87.67125114798546,41.943034,-87.687288
43040,41.8770915,-87.62788283333333,41.898969,-87.629912
271593,41.88461618962,-87.6445705849,41.91021,-87.6435
501915,41.91,-87.68,41.888716036,-87.6444478533
238520,41.902465,-87.6279345,41.893992,-87.629318
55310,41.965845,-87.645361,41.95786652415174,-87.64950513839722
267068,41.92,-87.69,41.929465,-87.684158
16565,41.89453483333333,-87.653474,41.896362458,-87.6540612729
471400,41.88917683258,-87.6385057718,41.915689,-87.6346
605854,41.892278,-87.612043,41.932418,-87.652705
340696,41.90345,-87.667747,41.88577925240433,-87.65102460980414
829637,41.93,-87.66,41.97,-87.69
237214,41.88,-87.63,41.978353,-87.659753
216433,42.06385916666667,-87.69869583333333,41.96590013976,-87.6936384935
377330,41.88,-87.63,41.881319815,-87.6295209193
741243,41.892315333333336,-87.612197,41.912133,-87.634656
518266,42.00460316666667,-87.661396,42.00104377979,-87.6611982433
683545,41.961509466,-87.691213131,41.98,-87.69
4104,41.881319815,-87.6295209193,41.881892,-87.648789
639262,42.007998228,-87.665423751,42.0,-87.66
473558,41.9105780349,-87.6494219288,41.915689,-87.6346
679886,41.86,-87.61,41.86,-87.61
90330,41.920771,-87.663712,41.945529,-87.646439
298597,41.89661720040753,-87.62857854366302,41.907993,-87.631501
278774,41.896539211,-87.628678203,41.894877,-87.632326
297504,41.94,-87.64,41.919936,-87.64883
109,41.924161029067626,-87.64638036489487,41.9256018819,-87.6537080423
368809,41.902973,-87.63128,41.911974,-87.631942
254317,41.949074,-87.648636,41.954245,-87.654406
429283,41.86778616666667,-87.62291166666667,41.867888,-87.623041
164623,41.9182955629354,-87.65218332409859,41.931248,-87.644336
160262,41.93948016666667,-87.6711905,41.928712,-87.653833
550569,41.88239266666667,-87.640125,41.89434513742426,-87.62279838323593
760689,41.83127423549,-87.6087991946,41.83127423549,-87.6087991946
211910,41.793242,-87.587782,41.872773,-87.623981
566868,41.928693333333335,-87.6537515,41.92154,-87.653818
458779,41.8495575,-87.64058933333334,41.8671177825,-87.6410879593
649827,41.91047733333333,-87.6896025,41.91,-87.68
698162,41.91,-87.63,41.93,-87.64
663860,41.932507666666666,-87.6526735,41.9,-87.62
684465,41.77,-87.57,41.74,-87.59
726154,41.87811890091227,-87.64394760131836,41.883601657275165,-87.64862671494483
295270,41.92185916666666,-87.64406333333334,41.919936,-87.64883
571766,41.890028,-87.636618,41.911722,-87.626804
410857,41.92470716666666,-87.68930933333333,41.9256018819,-87.6537080423
488541,41.896944626370825,-87.62175768613815,41.892278,-87.612043
439349,41.91221883333333,-87.63492416666666,41.932588,-87.636427
803385,41.91461,-87.667968,41.907066,-87.667252
439038,41.943739,-87.66402,41.932588,-87.636427
151359,41.918216,-87.656936,41.902973,-87.63128
692089,41.96,-87.7,41.96,-87.7
193905,41.8968515,-87.62187166666666,41.911722,-87.626804
422403,41.918306,-87.636282,41.929567,-87.707857
607617,41.93,-87.63,41.932418,-87.652705
791475,41.865312,-87.617867,41.880958,-87.616743
318832,41.88202,-87.625259,41.903222,-87.634324
670761,41.94,-87.64,41.98,-87.65
28102,41.963982,-87.638181,41.949399,-87.654529
79248,41.94365416666667,-87.66394916666667,41.9182955629354,-87.65218332409859
280978,41.900363,-87.696704,41.914166,-87.716755
34185,41.88903333333333,-87.6275625,41.893992,-87.629318
562476,41.891957,-87.68938833333333,41.895769,-87.67722
744244,41.91037283333333,-87.67013633333333,41.89102331025185,-87.63547986745834
179608,41.85411483333333,-87.61915116666667,41.88,-87.63
112557,41.92957283333333,-87.70791283333334,41.912616,-87.681391
691821,41.88,-87.63,41.91,-87.69
556879,41.91571366666667,-87.63467633333333,41.93258963429789,-87.66593635082245
585440,41.879238605,-87.639862657,41.874053,-87.627716
158134,41.880329633634624,-87.64274597167967,41.90345,-87.667747
502659,41.87501,-87.67328,41.888716036,-87.6444478533
230430,41.8777079559,-87.6353211408,41.89766,-87.62351
367423,41.88577925240433,-87.65102460980414,41.93314,-87.64776
122355,41.87908616666667,-87.63110566666667,41.860384,-87.625813
506688,41.900293833333336,-87.64297616666667,41.961004,-87.649603
788894,41.877945,-87.662007,41.882242,-87.641066
387930,41.9716,-87.650154,41.98404411519213,-87.65228122472763
729951,41.91643342912655,-87.66674637794495,41.91461,-87.667968
172481,41.9105780349,-87.6494219288,41.913688,-87.652855
376263,41.871737,-87.65103,41.868968,-87.659141
144483,41.898203,-87.637536,41.91468,-87.64332
233989,41.895634,-87.672069,41.907655,-87.672552
88015,41.936083,-87.669807,41.9364968219,-87.6475386582
11567,41.898203,-87.637536,41.912133,-87.634656
540401,41.926239333333335,-87.63101816666666,41.925858,-87.638973
383043,41.86,-87.65,41.858086,-87.651073
524019,41.935733,-87.663576,41.949399,-87.654529
314102,41.89,-87.63,41.903222,-87.634324
410573,41.9256018819,-87.6537080423,41.92883,-87.668507
730850,41.961588,-87.666036,41.956057,-87.668835
64306,41.89993001,-87.63443007,41.912133,-87.634656
542285,41.88397183333333,-87.62449166666667,41.891466,-87.626761
654629,41.88981866666666,-87.6715175,41.88,-87.65
528332,41.886024,-87.624117,41.882091,-87.639833
481119,41.87943409140013,-87.63550400733948,41.890762,-87.631697
694790,41.92,-87.67,41.91,-87.68
95446,41.91643342912655,-87.66674637794495,41.897764,-87.642884
131436,41.91,-87.62,41.88462107257936,-87.62783423066139
442922,41.8492,-87.67564,41.879255,-87.639904
359208,41.907626,-87.67256816666666,41.8793563587,-87.6297910363
424549,41.8947785,-87.6318925,41.896944626370825,-87.62175768613815
500916,41.898969,-87.629912,41.909668,-87.648128
216508,41.71,-87.67,41.70492556499764,-87.65686810958869
793566,41.918478608,-87.652269363,41.92556258,-87.65840426
203253,41.897448,-87.628722,41.866095,-87.607267
520998,41.864059,-87.623727,41.890028,-87.636618
626310,41.874671,-87.657036,41.87,-87.67
451779,41.880958,-87.616743,41.94947274088333,-87.64645278453827
368784,41.93127666666667,-87.64417966666667,41.922167,-87.638888
378705,41.98,-87.65,41.98404411519213,-87.65228122472763
187835,41.88937546663168,-87.62707650661469,41.9182955629354,-87.65218332409859
502428,41.882242,-87.641066,41.888716036,-87.6444478533
442245,41.939398,-87.711561,41.91751339399,-87.7018089555
592284,41.897448,-87.628722,41.90345,-87.667747
578173,41.881892,-87.648789,41.907626,-87.638566
622456,41.85745933333333,-87.61379716666667,41.82,-87.61
366720,41.91810233333333,-87.64374566666666,41.954383,-87.648043
250871,41.89199366666666,-87.68940666666667,41.90096039,-87.62377664
219345,41.913865,-87.648755,41.91801814237187,-87.65218198299408
98944,41.880958,-87.616743,41.926277,-87.630834
582224,41.890762,-87.631697,41.89380805624359,-87.64169722795485
728664,41.9105780349,-87.6494219288,41.91461,-87.667968
261787,41.94018,-87.65304,41.935733,-87.663576
496441,41.93,-87.63,41.892278,-87.612043
432047,41.862378,-87.651062,41.867888,-87.623041
671175,42.04,-87.68,42.06,-87.68
498528,41.89769876,-87.64301908,41.93190196886,-87.7011951301
459192,41.894877,-87.632326,41.870769,-87.625734
529018,41.94321683333333,-87.67076583333333,41.865312,-87.617867
288336,41.96158183333333,-87.6546435,41.9716,-87.650154
92705,41.827059,-87.64572,41.827059,-87.64572
477598,41.922664833333336,-87.69710633333334,41.891072,-87.666611
253485,41.932418,-87.652705,41.93758231600629,-87.6440978050232
687666,41.87,-87.67,41.87,-87.69
357215,41.885737166666665,-87.62414816666667,41.894722,-87.634362
270175,42.0528535,-87.67337466666666,42.050491,-87.677821
646472,41.8982835,-87.62248283333334,41.89,-87.63
626102,41.945477333333336,-87.64650866666666,41.94,-87.68
140739,41.89576474564,-87.6259080327,41.878166,-87.631929
307777,41.960995833333335,-87.6493845,41.9093960065,-87.6776919292
19399,41.816499,-87.606582,41.737151,-87.57274
761409,41.901315,-87.677409,41.91050936666395,-87.6823890209198
363905,41.97561480459,-87.6794590387,41.967094,-87.679028
425143,41.858086,-87.651073,41.858166,-87.656495
407645,41.857556,-87.661535,41.903119,-87.673935
362616,41.903547,-87.64330216666667,41.93314,-87.64776
142496,41.90445733333333,-87.6406615,41.890762,-87.631697
388066,41.86938716666667,-87.655457,41.868968,-87.659141
313668,41.92873311,-87.653796673,41.92409085038,-87.6764600747
532875,41.911722,-87.626804,41.93132,-87.638742
347923,41.932418,-87.652705,41.9364968219,-87.6475386582
235290,41.88283,-87.661206,41.978353,-87.659753
207487,41.8378,-87.65114,41.838198,-87.645143
747332,41.91,-87.68,41.95078,-87.659172
629670,41.916006923,-87.67739439,41.92,-87.67
763806,41.897448,-87.628722,41.891847,-87.62058
259076,41.94,-87.65,41.93758231600629,-87.6440978050232
329282,41.864883,-87.647071,41.874754,-87.649807
228469,41.97368016666667,-87.65985466666666,41.943739,-87.66402
758714,41.884118,-87.65428216666666,41.880317,-87.635185
761402,41.966701388,-87.70814395,41.95358617895,-87.7093107999
684686,41.952867389,-87.65005362,41.97,-87.65
561210,41.949251,-87.6464305,41.9366884494997,-87.63682901859283
252302,41.902973,-87.63128,41.902924,-87.637715
583001,41.93,-87.64,41.928712,-87.653833
228475,41.894556,-87.653449,41.868563,-87.686234
9611,41.87498033333333,-87.63307433333334,41.902973,-87.63128
738236,41.892278,-87.612043,41.912133,-87.634656
565030,41.885775,-87.63097716666667,41.89084704062381,-87.61861681938171
288477,41.8759326655,-87.6305845355,41.87207763285,-87.6295437729
118589,41.906866,-87.626217,41.894722,-87.634362
487538,41.886875,-87.62603,41.892278,-87.612043
97155,41.963982,-87.638181,41.978353,-87.659753
6955,41.909668,-87.648128,41.88917683258,-87.6385057718
76050,41.87811890091227,-87.64394760131836,41.87811890091227,-87.64394760131836
739602,41.899117333333336,-87.62991383333333,41.912133,-87.634656
435835,41.881148333333336,-87.624118,41.89661720040753,-87.62857854366302
720824,41.79933626261,-87.6009581145,41.79430062054,-87.6014497734
101060,41.889179166666665,-87.6384195,41.88577925240433,-87.65102460980414
766300,41.88359716666667,-87.64844016666666,41.89184737210993,-87.62058019638062
483064,41.887728333333335,-87.63677183333333,41.87943409140013,-87.63550400733948
325030,41.90100566666667,-87.623685,41.886976,-87.612813
607305,41.931248,-87.644336,41.9267559875,-87.6344287848
583839,41.881695,-87.6488685,41.883073,-87.656952
105352,41.94452433333333,-87.65480816666667,41.983593,-87.669154
458074,41.925511666666665,-87.65371033333334,41.9362534831413,-87.65266209840775
23459,41.973815,-87.65966,41.952833,-87.649993
177518,41.98228666666667,-87.70890816666666,41.97,-87.68
533192,41.918306,-87.636282,41.93132,-87.638742
760097,41.9215215,-87.70734033333333,41.92481559681187,-87.71449506282805
443136,41.871737,-87.65103,41.879255,-87.639904
704834,41.870577,-87.62559866666666,41.91,-87.62
699405,41.872092333333335,-87.6297,41.9,-87.67
568615,41.88577925240433,-87.65102460980414,41.906866,-87.626217
57335,41.9466358306,-87.694614758,41.94524356848,-87.7066499009
726913,41.91,-87.67,41.9105780349,-87.6494219288
249678,41.943663666666666,-87.64893183333334,41.954245,-87.654406
381887,41.9182955629354,-87.65218332409859,41.917805,-87.682437
64374,41.8950125,-87.6187935,41.912133,-87.634656
30231,41.94815,-87.66394,41.94018,-87.65304
204997,41.906866,-87.626217,41.870816,-87.631246
84484,41.88189333333333,-87.62501116666667,41.864059,-87.623727
698094,41.88,-87.65,41.88,-87.65
556704,41.94921866666667,-87.65447783333333,41.90985465216731,-87.66993016004562
463505,41.89399433333333,-87.62954466666666,41.881892,-87.648789
507364,41.929546,-87.643118,41.910522,-87.653106
255969,41.892278,-87.612043,41.90096039,-87.62377664
700485,41.895615166666666,-87.67701983333333,41.88,-87.65
436957,41.89,-87.68,41.913865,-87.648755
714744,41.926277,-87.630834,41.963982,-87.638181
96427,41.871945833333335,-87.65106583333333,41.87772613,-87.65478743
684244,41.9,-87.61,41.9,-87.62
68717,41.88917683258,-87.6385057718,41.886835,-87.62232
785038,41.926277,-87.630834,41.880958,-87.616743
565416,41.9,-87.69,41.93953161982257,-87.6711143553257
547567,41.91,-87.62,41.891466,-87.626761
153578,41.9256018819,-87.6537080423,41.910522,-87.653106
686077,41.95,-87.73,41.95,-87.74
136020,41.932588,-87.636427,41.892278,-87.612043
217758,41.93,-87.64,41.93,-87.64
717510,41.945529,-87.646439,41.963982,-87.638181
774276,41.93214233333333,-87.6586945,41.921822,-87.64414
327453,41.88685616666667,-87.6128775,41.886976,-87.612813
67091,41.88937546663168,-87.62707650661469,41.870816,-87.631246
55640,42.0208872805206,-87.66505792737007,42.019537,-87.669563
8711,41.954177,-87.664358,41.94815,-87.66394
351431,41.98,-87.67,41.95400483876,-87.7191281797
823848,41.76,-87.57,41.76,-87.57
369063,41.838198,-87.645143,41.852619,-87.626488
301132,41.96797316666667,-87.64980283333334,41.969517,-87.654691
420591,41.928773,-87.663913,41.928773,-87.663913
65121,41.78794281287,-87.5883151702,41.802406,-87.586924
1290,41.9366884494997,-87.63682901859283,41.931248,-87.644336
76089,41.92,-87.78,41.91,-87.77
390473,41.95786652415174,-87.64950513839722,41.952833,-87.649993
693615,41.969128966,-87.674182415,41.96,-87.69
510906,41.90985465216731,-87.66993016004562,41.92393131136619,-87.63582453131676
715719,41.88649266666667,-87.6217925,41.88602082773,-87.6308760584
239113,41.87748533333333,-87.64937466666666,41.893992,-87.629318
227562,41.83019216666667,-87.67032033333334,41.83920868403,-87.6656098589
50256,41.88401783333333,-87.6542985,41.894556,-87.653449
39948,41.857725333333335,-87.6194845,41.88,-87.62
